query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
sp|Q8K5A4|RSLAA_MOUSE,2ZEJ_B,4.7e-14,111.26,89.64,10.60,88.99
sp|Q8N9S3|AHSA2_MOUSE,6XLF_C,2.3e-52,354.6,198.16,78.52,179.14
sp|Q8QZR7|PDK1L_MOUSE,6JK8_B,4.2e-29,239.28,190.15,11.70,189.80
sp|Q8QZV0|DEDD2_MOUSE,4IZ5_F,0.00016,55.97,nan,nan,nan
sp|Q8QZX2|HAUS3_MOUSE,5YIK_A,83.0,38.23,nan,nan,nan
sp|Q8QZX5|LSM10_MOUSE,6V4X_C,2e-12,77.11,55.34,8.09,54.79
sp|Q8QZY4|RTBDN_MOUSE,4KMY_A,3.8e-13,110.23,106.58,2.59,106.55
sp|Q8R000|OSTA_MOUSE,1EU1_A,23.0,34.5,nan,nan,nan
sp|Q8R007|NECT4_MOUSE,3J8F_7,6.7e-23,163.2,88.62,16.35,87.22
sp|Q8R016|BLMH_MOUSE,1CB5_A,9.3e-66,456.75,109.49,106.82,86.71
sp|Q8R034|APC13_MOUSE,7QE7_M,3.8e-18,102.57,102.57,0.00,102.57
sp|Q8R040|RPP21_MOUSE,6AHU_K,2.1e-33,202.01,126.71,33.14,123.20
sp|Q8R050|ERF3A_MOUSE,5LZT_jj,2.8e-133,969.98,119.94,97.75,99.44
sp|Q8R054|SRPX2_MOUSE,2Q7Z_A,1.1e-12,134.51,78.83,21.24,76.00
sp|Q8R066|C1QT4_MOUSE,5KCA_A,3.7e-29,218.91,86.75,50.19,76.93
sp|Q8R070|G6PT2_MOUSE,1PW4_A,6.4e-19,143.27,119.13,9.48,118.75
sp|Q8R081|HNRPL_MOUSE,6ASO_A,5.5e-16,138.08,79.15,17.14,77.54
sp|Q8R089|FBRS_MOUSE,4V7H_BM,0.095,46.68,nan,nan,nan
sp|Q8R090|VMAT1_MOUSE,7L17_A,4.8e-20,152.16,138.08,9.17,137.76
sp|Q8R092|CA043_MOUSE,4ZRI_D,7.4,26.86,nan,nan,nan
sp|Q8R0A5|TCAL3_MOUSE,7OOP_S,1300.0,22.74,nan,nan,nan
sp|Q8R0C0|RPC7L_MOUSE,7D59_Q,2.2e-46,292.73,174.64,84.46,154.10
sp|Q8R0C3|S26A8_MOUSE,7CH1_B,2.1e-71,578.15,310.28,157.80,274.99
sp|Q8R0F3|SUMF1_MOUSE,2Q17_C,9.2e-44,285.69,196.60,38.72,192.98
sp|Q8R0F5|RBMX2_MOUSE,7DVQ_Y,6.8e-34,232.41,62.08,16.32,60.55
sp|Q8R0F9|S14L4_MOUSE,4UYB_A,3.3e-70,452.06,181.07,78.39,167.06
sp|Q8R0I0|ACE2_MOUSE,6M17_D,5.9e-174,1324.14,356.10,291.88,295.01
sp|Q8R0I4|TM2D2_MOUSE,6PNQ_B,120.0,24.63,nan,nan,nan
sp|Q8R0J8|GNTK_MOUSE,4EUN_A,3.7e-18,115.85,73.47,9.14,72.93
sp|Q8R0K2|TRI31_MOUSE,4CFG_B,6.5e-30,216.3,92.59,41.53,84.66
sp|Q8R0N6|HOT_MOUSE,6TQH_B,4.4e-41,317.25,217.89,52.97,211.06
sp|Q8R0S4|CACB4_MOUSE,7VFU_D,2.5e-99,743.47,225.48,217.72,158.38
sp|Q8R0T6|AGRG3_MOUSE,7D76_R,3.7e-91,638.62,136.25,70.58,128.88
sp|Q8R0W1|CIPC_MOUSE,5VJX_d,1.1e-15,118.5,118.50,0.00,118.50
sp|Q8R0W5|EST4A_MOUSE,5A7G_A,9.9e-95,636.22,314.32,226.56,213.06
sp|Q8R0W6|NFIP1_MOUSE,7JSX_H,18.0,31.33,nan,nan,nan
sp|Q8R0X2|CACL1_MOUSE,6V9I_C,1.7e-16,148.41,86.45,15.43,85.41
sp|Q8R0Y6|AL1L1_MOUSE,7RLU_D,5.9e-126,951.6,331.93,127.09,301.84
sp|Q8R0Y8|S2542_MOUSE,6GCI_A,3.3e-36,237.46,203.54,22.43,202.31
sp|Q8R0Z2|ENOX2_MOUSE,6WMZ_A,9.5e-05,68.92,nan,nan,nan
sp|Q8R107|PRLD1_MOUSE,5JQM_C,2e-34,233.14,197.63,17.88,196.84
sp|Q8R115|TMM82_MOUSE,5Z1F_B,560.0,25.83,nan,nan,nan
sp|Q8R149|BUD13_MOUSE,7DVQ_Z,9.6e-95,728.63,279.89,212.21,220.19
sp|Q8R184|F110A_MOUSE,6B5Q_B,78.0,28.26,nan,nan,nan
sp|Q8R1C0|KCNC4_MOUSE,7PHH_B,9.7e-67,463.73,125.64,75.15,111.22
sp|Q8R1C3|VOPP1_MOUSE,6WM2_T,2.6,33.68,nan,nan,nan
sp|Q8R1C6|MET22_MOUSE,3BZB_B,3.2e-09,87.88,76.85,8.07,76.42
sp|Q8R1F0|L10K_MOUSE,6JJC_A,600.0,21.61,nan,nan,nan
sp|Q8R1F5|HYI_MOUSE,3NGF_B,2.2e-24,158.48,116.17,11.68,115.57
sp|Q8R1I1|QCR9_MOUSE,7JRP_J,1.5e-19,107.4,99.15,6.42,98.93
sp|Q8R1K1|UBAC2_MOUSE,7MOP_A,0.0054,72.74,67.44,4.80,67.27
sp|Q8R1K4|AT2L2_MOUSE,6TOR_B,6.7e-82,556.64,128.44,53.43,120.20
sp|Q8R1M0|HMCES_MOUSE,5KO9_A,3.4e-46,316.84,237.66,45.82,233.73
sp|Q8R1N4|NUDC3_MOUSE,1WFI_A,1.8e-12,93.0,76.04,9.61,75.42
sp|Q8R1P4|ATG10_MOUSE,6OJJ_A,2e-24,171.13,156.63,12.07,156.16
sp|Q8R1Q8|DC1L1_MOUSE,6F1T_j,3.2e-111,793.15,78.68,47.81,75.17
sp|Q8R1S4|MTSS1_MOUSE,2D1L_A,2e-47,341.25,298.54,22.38,297.72
sp|Q8R1S9|S38A4_MOUSE,7KGV_B,4e-27,215.33,150.78,65.31,134.16
sp|Q8R1T4|S35A3_MOUSE,6XBO_A,2.4e-21,148.35,107.38,22.97,105.06
sp|Q8R1U1|COG4_MOUSE,3HR0_B,1.4e-47,347.27,240.39,86.18,224.19
sp|Q8R1V4|TMED4_MOUSE,5AZX_B,8.6e-15,91.98,88.85,5.11,88.69
sp|Q8R1W8|IMPG1_MOUSE,1IVZ_A,0.0024,52.66,nan,nan,nan
sp|Q8R1X6|SPART_MOUSE,6PEN_D,3.7e-15,139.14,117.66,17.50,116.33
sp|Q8R1Z4|PPR42_MOUSE,4L3A_A,5.9e-09,98.77,72.26,8.37,71.78
sp|Q8R205|ZC3HA_MOUSE,6DNH_C,5.1e-05,64.66,nan,nan,nan
sp|Q8R2G6|CCD80_MOUSE,6RXY_CC,22.0,40.07,nan,nan,nan
sp|Q8R2I8|DFB10_MOUSE,1KJ6_A,8.9e-07,49.38,49.38,0.00,49.38
sp|Q8R2K1|FUCM_MOUSE,3MVK_I,3.6e-35,209.23,193.63,14.37,193.09
sp|Q8R2K8|CA054_MOUSE,2LV5_A,52.0,25.09,nan,nan,nan
sp|Q8R2Q8|BST2_MOUSE,3MQ7_C,8.6e-29,189.56,161.20,47.52,150.64
sp|Q8R2R3|AAGAB_MOUSE,3UC9_A,8e-25,177.86,177.86,0.00,177.86
sp|Q8R2R5|LRC61_MOUSE,4LXR_A,3.8e-09,89.68,71.13,9.74,70.48
sp|Q8R2R6|MTG1_MOUSE,7PD3_z,1.3e-53,345.45,120.08,73.85,102.75
sp|Q8R2S8|CD177_MOUSE,7BPS_B,1e-21,175.19,122.35,32.53,118.56
sp|Q8R2U0|SEH1_MOUSE,6LK8_D,9.8e-37,217.0,81.46,15.65,80.33
sp|Q8R2U6|NUDT4_MOUSE,5LTU_B,3.1e-18,108.64,66.23,8.85,65.71
sp|Q8R2V5|ADAP2_MOUSE,3LJU_X,9.1e-48,298.99,102.81,45.21,96.93
sp|Q8R2Y0|ABHD6_MOUSE,7OTS_A,1.5e-41,235.6,137.39,15.43,136.53
sp|Q8R2Y2|MUC18_MOUSE,5A2F_A,1.8e-30,224.87,108.48,21.68,106.42
sp|Q8R2Y8|PTH2_MOUSE,1WN2_A,1e-29,170.84,155.31,24.11,152.86
sp|Q8R310|TMCC3_MOUSE,7CXR_B,3.3,45.46,nan,nan,nan
sp|Q8R322|GLE1_MOUSE,6B4J_A,6.4e-55,394.48,339.38,45.01,336.49
sp|Q8R344|CCD12_MOUSE,7B9V_Z,4.2e-25,161.17,161.17,0.00,161.17
sp|Q8R395|COMD5_MOUSE,6BP6_B,0.00044,45.95,nan,nan,nan
sp|Q8R3C6|RBM19_MOUSE,6R5K_H,1.1e-26,227.32,108.50,34.42,103.07
sp|Q8R3F5|FABD_MOUSE,7PUA_Fg,4.3e-32,259.52,134.05,37.40,128.99
sp|Q8R3G9|TSN8_MOUSE,5TCX_A,2.1e-28,171.4,111.25,53.25,97.62
sp|Q8R3I3|COG6_MOUSE,2B1E_A,5.7e-32,255.21,211.28,51.69,204.39
sp|Q8R3I9|B3GN8_MOUSE,6WMM_B,6.9e-48,336.19,227.58,108.61,199.99
sp|Q8R3J4|MTEF3_MOUSE,3M66_A,1.5e-30,208.01,152.92,29.52,149.97
sp|Q8R3J5|CHAC1_MOUSE,5HWI_A,1.3e-29,206.72,122.97,57.56,110.05
sp|Q8R3L5|SO3A1_MOUSE,7EEB_L,7.5e-44,349.66,90.81,34.24,88.10
sp|Q8R3P0|ACY2_MOUSE,2Q4Z_B,1.2e-38,255.85,124.46,58.40,113.67
sp|Q8R3P9|SLF1_MOUSE,6PW5_D,1.9e-10,125.7,86.73,12.85,85.75
sp|Q8R3Q0|SARAF_MOUSE,6O2V_B,5.2e-39,260.67,260.67,0.00,260.67
sp|Q8R3S2|TSN33_MOUSE,6WVG_B,2.3e-26,195.25,117.92,52.45,106.81
sp|Q8R404|MIC13_MOUSE,4LUN_U,480.0,21.65,nan,nan,nan
sp|Q8R409|HEXI1_MOUSE,2GD7_B,9.3e-23,163.54,160.91,2.62,160.89
sp|Q8R412|IF27A_MOUSE,2LOQ_A,8.5e-12,83.24,83.24,0.00,83.24
sp|Q8R418|DICER_MOUSE,5ZAK_A,3.6e-268,2366.75,165.51,178.82,144.00
sp|Q8R420|ABCA3_MOUSE,7TBW_A,4.4e-147,1339.45,240.02,113.59,228.73
sp|Q8R464|CADM4_MOUSE,5ZO2_C,2.5e-36,213.76,104.27,21.01,102.33
sp|Q8R4C2|RUFY2_MOUSE,2DWK_A,9e-21,150.56,88.60,27.08,84.56
sp|Q8R4D1|SL9A8_MOUSE,7DSX_A,4.5e-50,371.56,195.25,66.73,186.70
sp|Q8R4P4|TMC2_MOUSE,6WUD_B,5e-05,57.07,nan,nan,nan
sp|Q8R4T9|UT2_MOUSE,4EZC_C,2.3e-56,441.68,372.19,44.80,369.60
sp|Q8R4U7|LUZP1_MOUSE,7DL2_D,0.00021,84.28,nan,nan,nan
sp|Q8R4V2|DUS15_MOUSE,6RZZ_s,5.8e-25,179.85,96.36,22.27,93.94
sp|Q8R4V4|CBPZ_MOUSE,3MN8_D,7.6e-48,348.51,134.81,61.71,122.88
sp|Q8R526|PK1L1_MOUSE,6A70_B,2.8e-60,561.59,280.06,92.08,269.59
sp|Q8R5B6|SPSB4_MOUSE,7NSB_a,1.3e-08,101.56,83.36,13.93,82.12
sp|Q8R5H1|UBP15_MOUSE,3N3K_A,1.3e-49,347.95,247.68,54.53,240.40
sp|Q8R5H6|WASF1_MOUSE,4N78_D,3.7e-92,679.77,534.69,145.07,514.64
sp|Q8R5K2|UBP33_MOUSE,6QW6_U,3.8e-57,449.94,241.62,91.01,217.61
sp|Q8R5K4|NOL6_MOUSE,7MQA_NH,1.3e-228,1883.75,317.06,503.49,152.34
sp|Q8VBT1|TXLNB_MOUSE,7DL2_D,0.0049,70.33,nan,nan,nan
sp|Q8VBT2|SDHL_MOUSE,1PWH_C,5.2e-40,255.0,189.59,20.52,188.57
sp|Q8VBT3|OSCAR_MOUSE,5EIQ_A,1.3e-14,89.49,70.94,7.01,70.58
sp|Q8VBU8|BANP_MOUSE,7W27_C,4.2e-09,86.01,74.52,8.23,74.08
sp|Q8VBV7|CSN8_MOUSE,4D10_H,3.2e-40,252.08,130.58,48.17,124.04
sp|Q8VBW5|BBX_MOUSE,6UPL_H,7.5e-05,79.82,57.73,4.30,57.57
sp|Q8VBW9|10H28_MOUSE,4YAY_A,1.7e-24,163.35,131.61,17.45,130.15
sp|Q8VBX0|ASB13_MOUSE,6V9H_C,7.6e-39,235.18,148.48,26.84,145.95
sp|Q8VBY2|KKCC1_MOUSE,6CD6_D,2.4e-48,279.72,208.29,14.32,207.83
sp|Q8VBZ3|CLPT1_MOUSE,5CTG_C,0.008,50.69,nan,nan,nan
sp|Q8VC19|HEM1_MOUSE,5QT3_B,2.8e-50,357.92,132.06,30.48,129.83
sp|Q8VC30|TKFC_MOUSE,1UN8_A,7.9e-106,786.01,446.87,202.13,395.05
sp|Q8VC51|TCAB1_MOUSE,7BGB_K,7.1e-57,395.9,120.21,17.82,119.49
sp|Q8VC57|KCTD5_MOUSE,3DRY_C,1.7e-55,330.72,89.87,59.26,80.43
sp|Q8VC74|COX18_MOUSE,6ZM5_u,2e-29,227.89,182.44,24.62,180.89
sp|Q8VC82|RHBL1_MOUSE,2NR9_A,2.1e-09,81.12,75.70,4.95,75.53
sp|Q8VC97|BUP1_MOUSE,2VHH_C,4.9e-70,467.95,155.29,72.25,146.42
sp|Q8VC98|PKHA4_MOUSE,4Y93_A,1e-10,102.5,59.98,13.77,58.69
sp|Q8VCA5|TMPS4_MOUSE,7MEQ_A,3.7e-49,312.73,174.62,60.09,161.71
sp|Q8VCA6|T161A_MOUSE,6DS9_A,94.0,28.31,nan,nan,nan
sp|Q8VCB1|NDC1_MOUSE,5Z1F_B,49.0,35.28,nan,nan,nan
sp|Q8VCD3|LMA1L_MOUSE,1GV9_A,1.1e-15,120.01,80.44,17.10,78.83
sp|Q8VCE9|PKHH3_MOUSE,3AU4_A,1.6e-49,379.13,135.26,71.60,121.73
sp|Q8VCG3|WDR74_MOUSE,5SUI_A,4e-20,150.76,81.12,7.75,80.79
sp|Q8VCG4|CO8G_MOUSE,1LF7_A,1.3e-19,122.25,81.15,11.16,80.43
sp|Q8VCK7|SYCN_MOUSE,5Z6D_A,0.0035,47.45,nan,nan,nan
sp|Q8VCM3|ZFY21_MOUSE,2RRF_A,8.2e-41,256.54,94.52,72.60,78.46
sp|Q8VCM7|FIBG_MOUSE,3GHG_I,1.2e-83,579.6,265.40,116.92,243.65
sp|Q8VCN5|CGL_MOUSE,1QGN_A,1.3e-66,462.52,101.60,59.13,92.92
sp|Q8VCQ3|NRBF2_MOUSE,2CRB_A,1.8e-22,151.34,129.76,15.16,128.89
sp|Q8VCS0|PGRP2_MOUSE,4Z8I_A,7.5e-25,180.17,105.97,26.94,102.54
sp|Q8VCW8|ACSF2_MOUSE,6HIX_BC,4e-59,433.4,301.87,61.01,293.02
sp|Q8VCX1|AK1D1_MOUSE,3BUV_A,2.7e-47,295.09,193.62,27.56,191.85
sp|Q8VCX5|MICU1_MOUSE,6XJX_Q,4.8e-96,654.83,169.32,151.94,130.42
sp|Q8VCY6|UTP6_MOUSE,7MQA_LP,3.9e-47,324.11,117.12,68.95,105.05
sp|Q8VCY8|PLPR2_MOUSE,4PX7_A,0.0013,53.04,nan,nan,nan
sp|Q8VCZ3|THAP7_MOUSE,6PE2_A,0.037,48.35,nan,nan,nan
sp|Q8VCZ7|ZBT7C_MOUSE,6QNX_C,1.3e-16,165.61,86.48,16.73,85.03
sp|Q8VCZ9|HYPDH_MOUSE,4JNY_A,2.2e-44,338.17,264.48,33.73,262.35
sp|Q8VD00|SGMR2_MOUSE,7M96_B,5.5e-33,201.15,201.15,0.00,201.15
sp|Q8VD33|SGTB_MOUSE,2IF4_A,1.8e-12,107.07,65.21,9.06,64.64
sp|Q8VD37|SGIP1_MOUSE,5JP2_A,4.3e-36,268.94,159.92,83.33,137.99
sp|Q8VD58|EVI2B_MOUSE,6BSD_A,3.6,40.69,nan,nan,nan
sp|Q8VD66|ABHD4_MOUSE,6F9O_A,7.7e-22,149.33,110.79,14.29,109.83
sp|Q8VD72|TTC8_MOUSE,6VBU_8,1e-38,257.6,110.33,14.61,109.51
sp|Q8VD75|HIP1_MOUSE,1R0D_I,8.2e-38,291.67,203.64,62.90,193.16
sp|Q8VD98|KLRBF_MOUSE,6INN_A,3.5e-07,76.82,54.46,8.02,53.93
sp|Q8VDD5|MYH9_MOUSE,6Z47_G,1.5e-259,2253.31,863.17,519.18,603.59
sp|Q8VDD8|WASH1_MOUSE,4JHD_C,0.0048,57.52,nan,nan,nan
sp|Q8VDF2|UHRF1_MOUSE,2PB7_A,1e-46,342.92,197.10,96.45,169.42
sp|Q8VDF3|DAPK2_MOUSE,2A2A_B,2.9e-59,343.82,215.90,17.93,215.21
sp|Q8VDH1|FBX21_MOUSE,5YCQ_A,6e-21,149.45,133.31,12.04,132.78
sp|Q8VDI1|ESIP1_MOUSE,5YZ0_C,290.0,29.89,nan,nan,nan
sp|Q8VDI7|UBAC1_MOUSE,1OQY_A,8.5e-12,107.43,82.67,20.18,80.19
sp|Q8VDK3|ELF5_MOUSE,5L0P_A,1.5e-16,124.79,90.27,17.21,88.52
sp|Q8VDL9|GLIS2_MOUSE,6QNX_C,1.6e-13,140.58,69.64,17.61,67.70
sp|Q8VDM1|ZGPAT_MOUSE,4II1_B,6.1e-27,196.24,196.24,0.00,196.24
sp|Q8VDM6|HNRL1_MOUSE,6JI8_D,1.2e-13,172.94,116.16,30.84,111.78
sp|Q8VDP6|CDIPT_MOUSE,7B1N_B,8.3e-06,67.71,64.51,2.55,64.46
sp|Q8VDQ9|KRI1_MOUSE,7LBM_y,130.0,29.39,nan,nan,nan
sp|Q8VDR7|TGDS_MOUSE,1I2C_A,1.8e-37,260.54,136.05,46.61,128.61
sp|Q8VDS3|CBX7_MOUSE,7R78_A,8.3e-08,95.71,58.83,19.36,56.19
sp|Q8VDT1|SC5A9_MOUSE,7VSI_A,4.8e-119,878.27,252.30,225.59,189.49
sp|Q8VDU1|RHOV_MOUSE,7LHW_A,2.3e-14,151.99,103.96,12.98,103.14
sp|Q8VDV0|ITGBL_MOUSE,4UM8_B,9.9e-16,148.34,113.97,26.95,110.42
sp|Q8VDV3|R3GEF_MOUSE,4UJ5_C,7.1e-49,324.29,146.77,96.67,123.72
sp|Q8VDW0|DX39A_MOUSE,7LUV_M,3.1e-67,426.11,196.80,61.75,185.94
sp|Q8VDW4|UBE2W_MOUSE,5A4P_A,4e-17,129.64,72.46,13.08,71.41
sp|Q8VDX6|RXLT1_MOUSE,3RHZ_A,24.0,29.61,nan,nan,nan
sp|Q8VDY9|CAAP1_MOUSE,6ZBE_A,130.0,34.18,nan,nan,nan
sp|Q8VDZ4|ZDHC5_MOUSE,6BMS_D,1.5e-27,211.3,199.12,10.64,198.83
sp|Q8VE08|FBX33_MOUSE,4I6J_B,3.3e-10,93.08,93.08,0.00,93.08
sp|Q8VE19|MIOS_MOUSE,7KEK_E,1.9e-07,95.91,77.18,9.13,76.67
sp|Q8VE28|NKD2_MOUSE,6C14_C,130.0,28.94,nan,nan,nan
sp|Q8VE80|THOC3_MOUSE,7APK_K,1.5e-34,223.74,173.41,10.79,173.07
sp|Q8VE85|PLD3A_MOUSE,5JQM_C,1.7e-34,226.6,197.30,17.45,196.54
sp|Q8VE99|VMA22_MOUSE,6VQ8_H,0.0001,58.52,nan,nan,nan
sp|Q8VEA4|MIA40_MOUSE,2K3J_A,9.9e-47,277.72,230.24,37.88,227.11
sp|Q8VEB3|MACIR_MOUSE,5GKK_A,100.0,24.19,nan,nan,nan
sp|Q8VEC3|AGRF1_MOUSE,7D76_R,1.8e-31,260.74,143.62,32.72,139.52
sp|Q8VEE4|RFA1_MOUSE,7LMB_D,9.4e-61,477.82,161.20,94.76,142.28
sp|Q8VEH0|TM144_MOUSE,6UKJ_A,0.25,42.39,nan,nan,nan
sp|Q8VEI3|HYAL3_MOUSE,2PE4_A,9.6e-82,583.15,499.05,48.56,496.85
sp|Q8VEK0|CC50A_MOUSE,6LKN_F,7.1e-91,614.03,551.01,44.28,549.29
sp|Q8VEL0|MSPD1_MOUSE,2CRI_A,1.8e-07,64.16,58.14,3.24,58.05
sp|Q8VEY3|O10D3_MOUSE,7JOZ_R,2.5e-26,189.66,148.40,22.71,146.14
sp|Q8VF66|O5P50_MOUSE,7JOZ_R,1.1e-22,168.43,134.17,18.15,132.62
sp|Q8VFD1|O5P67_MOUSE,7JOZ_R,3.8e-22,165.23,127.34,14.45,126.37
sp|Q8VFD2|O5P66_MOUSE,7BVQ_B,2.5e-23,169.58,135.38,18.20,133.84
sp|Q8VFD3|O5P60_MOUSE,7JOZ_R,5.5e-23,170.64,133.10,17.88,131.60
sp|Q8VFK7|O5AP2_MOUSE,7JOZ_R,3.1e-23,171.85,129.00,17.95,127.49
sp|Q8VFT4|OR4M1_MOUSE,7DDZ_A,3.8e-24,188.09,151.05,21.46,149.14
sp|Q8VG03|O5P58_MOUSE,7JOZ_R,5.6e-23,170.71,132.40,17.94,130.87
sp|Q8VG05|O5P59_MOUSE,7JOZ_R,1e-22,168.71,128.69,17.42,127.22
sp|Q8VG06|OR5P1_MOUSE,7JOZ_R,2.3e-23,172.09,137.16,18.44,135.60
sp|Q8VG08|O5P72_MOUSE,7JOZ_R,1.1e-23,174.27,135.13,18.62,133.50
sp|Q8VGI1|O1E16_MOUSE,7BVQ_B,3.3e-29,203.6,163.34,23.41,161.20
sp|Q8VGK5|O1J21_MOUSE,7DDZ_A,3.3e-24,188.34,152.03,22.69,149.80
sp|Q8VGR8|OR5J3_MOUSE,7JOZ_R,2.4e-22,166.23,133.61,18.49,132.03
sp|Q8VGS3|O5AR1_MOUSE,7JOZ_R,2.6e-27,195.26,151.76,23.09,149.46
sp|Q8VH37|HDAC8_MOUSE,7AO8_B,5.4e-83,584.91,363.62,96.10,352.62
sp|Q8VHC5|CABP4_MOUSE,2M29_A,2.8e-25,139.12,95.59,19.65,93.08
sp|Q8VHD8|HORN_MOUSE,5I8N_B,1.6e-05,65.79,62.42,1.54,62.41
sp|Q8VHE6|DYH5_MOUSE,7K5B_A,0.0,5115.87,1477.67,1893.50,459.87
sp|Q8VHG0|FMO4_MOUSE,6SE3_F,2.5e-89,619.02,127.17,101.77,108.57
sp|Q8VHH7|ADCY3_MOUSE,6R4P_A,1.5e-78,688.71,151.14,147.66,121.34
sp|Q8VHI4|CARTF_MOUSE,4JKH_A,440.0,27.82,nan,nan,nan
sp|Q8VHI5|VITRN_MOUSE,4CN9_B,5.4e-32,230.9,103.16,25.31,100.72
sp|Q8VHL1|SETD7_MOUSE,5EG2_A,3.2e-48,306.61,120.35,81.20,99.95
sp|Q8VHP9|ASB17_MOUSE,5VKQ_C,38.0,35.38,nan,nan,nan
sp|Q8VHS2|CRUM1_MOUSE,3QCW_A,5.5e-33,287.83,125.28,57.67,114.41
sp|Q8VHS6|ASB15_MOUSE,3J9P_D,1.7e-31,270.29,162.03,40.60,157.29
sp|Q8VHV1|BAALC_MOUSE,2FE0_A,140.0,23.53,nan,nan,nan
sp|Q8VHX6|FLNC_MOUSE,4B7L_B,9.3e-41,314.03,132.48,56.46,121.71
sp|Q8VI16|B3GN9_MOUSE,6WMM_B,9.6e-49,342.57,239.85,102.72,216.75
sp|Q8VI21|CLC2F_MOUSE,5T1D_C,2.3e-13,94.45,65.00,8.61,64.46
sp|Q8VI33|TAF9_MOUSE,7EGG_I,6.7e-75,495.29,145.18,138.97,105.21
sp|Q8VI64|HUMMR_MOUSE,7NTF_B,75.0,33.05,nan,nan,nan
sp|Q8VI95|OAS1D_MOUSE,1PX5_A,1.4e-27,195.03,110.30,40.76,104.21
sp|Q8VIC6|V1R51_MOUSE,4XES_A,6.3e-05,60.78,nan,nan,nan
sp|Q8VIG3|RSPH1_MOUSE,7DMP_A,2.2e-63,405.38,129.48,75.22,117.72
sp|Q8VII8|MCR_MOUSE,7KW7_F,1.8e-79,653.59,128.57,61.31,119.30
sp|Q8VIM9|IRGQ_MOUSE,1TQ6_A,4.9e-14,131.63,122.35,4.81,122.26
sp|Q8VIN1|PEBP2_MOUSE,7OF0_6,3.1e-28,206.47,147.41,43.95,139.88
sp|Q8WUR0|CS012_MOUSE,6X62_AX,15.0,35.98,nan,nan,nan
sp|Q91UZ4|EGLN3_MOUSE,6IUQ_B,1e-18,139.98,92.24,28.46,88.00
sp|Q91V01|MBOA5_MOUSE,7F40_B,3.7e-60,433.27,261.62,120.77,235.48
sp|Q91V04|TRAM1_MOUSE,7P5C_B,45.0,33.31,nan,nan,nan
sp|Q91V12|BACH_MOUSE,6VFY_D,3.9e-33,226.3,103.80,41.09,97.74
sp|Q91V17|ZNRF1_MOUSE,5YWR_B,3.3e-17,93.69,93.69,0.00,93.69
sp|Q91V57|CHIN_MOUSE,3CXL_A,1.4e-82,545.21,151.10,85.40,139.52
sp|Q91V70|DEFB7_MOUSE,6CS9_A,3.2e-05,41.87,nan,nan,nan
sp|Q91V80|APOF_MOUSE,7NRC_A,720.0,29.32,nan,nan,nan
sp|Q91V87|FGRL1_MOUSE,1RY7_B,2.8e-26,170.92,124.11,17.53,122.87
sp|Q91V92|ACLY_MOUSE,6UUZ_B,1.2e-132,1084.84,217.29,171.44,187.89
sp|Q91VB2|KCC1G_MOUSE,6T29_AAA,1.8e-58,374.71,243.52,19.43,242.82
sp|Q91VC4|PLVAP_MOUSE,7KZN_A,84.0,40.76,nan,nan,nan
sp|Q91VE2|P2RX5_MOUSE,6U9W_C,1.1e-82,616.17,488.74,117.81,457.08
sp|Q91VF5|EMID1_MOUSE,3HR2_B,1.3e-10,112.93,95.23,16.93,93.72
sp|Q91VH1|PAQR1_MOUSE,5LX9_A,1.6e-62,409.39,241.11,156.27,183.77
sp|Q91VH6|MEMO1_MOUSE,7KQ8_D,4.7e-41,269.87,138.14,55.92,129.99
sp|Q91VI7|RINI_MOUSE,3TSR_E,9e-41,259.93,110.42,33.63,106.50
sp|Q91VJ2|CAVN3_MOUSE,4QKW_B,4.7e-23,159.41,158.96,0.45,158.96
sp|Q91VJ4|STK38_MOUSE,5NCL_A,2e-69,475.19,200.41,24.87,199.18
sp|Q91VL8|TE2IP_MOUSE,3K6G_B,1.2e-18,140.65,102.28,31.35,97.74
sp|Q91VL9|ZBTB1_MOUSE,6QNX_C,8.6e-16,161.92,70.93,22.22,67.96
sp|Q91VM9|IPYR2_MOUSE,7BTN_A,2.1e-73,502.08,268.81,115.51,247.55
sp|Q91VN4|MIC25_MOUSE,4XZS_A,3.9,33.24,nan,nan,nan
sp|Q91VR8|BRK1_MOUSE,4N78_E,3.9e-27,138.36,126.98,16.09,125.89
sp|Q91VS7|MGST1_MOUSE,5I9K_A,6.5e-20,123.57,84.11,21.65,81.52
sp|Q91VS8|FARP2_MOUSE,4GZU_B,7e-56,392.79,170.83,63.70,159.55
sp|Q91VT1|NSE2_MOUSE,3HTK_C,4.3e-13,103.78,103.22,0.55,103.22
sp|Q91VT8|SIM14_MOUSE,3IHB_A,150.0,25.98,nan,nan,nan
sp|Q91VV4|DEN2D_MOUSE,6EKK_B,1.5e-41,293.72,291.93,1.79,291.92
sp|Q91VX2|UBAP2_MOUSE,1WJ7_A,1.1e-16,140.45,140.45,0.00,140.45
sp|Q91VX5|NXPH3_MOUSE,6PNQ_B,4.8e-23,161.21,161.21,0.00,161.21
sp|Q91VX9|TM168_MOUSE,6YSA_E,0.087,52.02,nan,nan,nan
sp|Q91VZ6|SMAP1_MOUSE,3T9K_A,2.1e-25,194.22,125.07,31.69,120.79
sp|Q91W10|S39A8_MOUSE,5TSA_A,1.4e-16,139.8,139.80,0.00,139.80
